source,target,Genre,Track,Year,Popularity
Brandy,John Legend,soul,Quickly (feat. Brandy),2008,37
Brandy,Chris Brown,pop,Put It Down (feat. Chris Brown),2012,58
Brandy,Chris Brown,rap,Do Better (feat. Brandy),2014,45
Brandy,Robert Glasper,soul,What Are We Doing,2013,34
Cam’ron,Juelz Santana,pop,Oh Boy,2002,68
Cam’ron,Juelz Santana,hip-hop,Losing Weight Part 2,2002,35
Cam’ron,Juelz Santana,hip-hop,Oh Boy - Album Version (Edited),2002,32
Cam’ron,Juelz Santana,hip-hop,I Just Wanna,2002,29
Cam’ron,Juelz Santana,pop,Dipset (Santana's Town),2003,48
Cam’ron,Juelz Santana,hip-hop,Let's Go,2003,27
Cam’ron,Juelz Santana,hip-hop,More Gangsta Music,2004,37
Cam’ron,Jaheim,hip-hop,More Reasons / Car Skit,2004,33
Cam’ron,Jaheim,hip-hop,Lord You Know,2004,26
Cam’ron,Beanie Sigel,hip-hop,Wanted (On The Run),2005,29
Cam’ron,Mac Miller,hip-hop,Ignorant,2012,45
Cam’ron,Wiz Khalifa,hip-hop,The Bluff (feat. Cam'ron),2012,43
Cam’ron,The Knocks,disco,New York City (feat. Cam'ron),2016,26
Cam’ron,A$AP Ferg,hip-hop,Rubber Band Man (feat. Cam'ron),2017,51
Eminem,50 Cent,pop,Patiently Waiting,2003,64
Eminem,50 Cent,hip-hop,Patiently Waiting - Album Version (Edited),2003,33
Eminem,50 Cent,pop,GATman And Robbin,2005,51
Eminem,50 Cent,hip-hop,Jimmy Crack Corn,2006,41
Eminem,50 Cent,hip-hop,The Re-Up,2006,40
Eminem,50 Cent,hip-hop,Peep Show,2007,35
Eminem,50 Cent,hip-hop,Psycho,2009,48
Eminem,The Game,pop,We Ain't,2005,51
Eminem,Akon,pop,Smack That,2006,72
Eminem,T.I.,pop,Touchdown,2007,46
Eminem,T.I.,pop,That's All She Wrote,2010,70
Eminem,Rihanna,pop,Love The Way You Lie (Part II) - Pt. 2,2010,60
Eminem,Rihanna,hip-hop,Love The Way You Lie,2010,84
Eminem,Rihanna,rap,Numb,2012,45
Eminem,Rihanna,hip-hop,The Monster,2013,77
Eminem,Nicki Minaj,pop,Roman's Revenge,2010,59
Eminem,P!nk,hip-hop,Won't Back Down,2010,61
Eminem,P!nk,dance,Here Comes the Weekend (feat. Eminem),2012,47
Eminem,P!nk,dance,Revenge (feat. Eminem),2017,61
Eminem,Sia,hip-hop,Beautiful Pain,2013,65
Eminem,Sia,hip-hop,Guts Over Fear,2014,54
Eminem,Kendrick Lamar,hip-hop,Love Game,2013,56
Eminem,Yelawolf,pop,Best Friend,2015,65
Eminem,Big Sean,hip-hop,No Favors,2017,60
Eminem,Kehlani,hip-hop,Nowhere Fast (feat. Kehlani),2017,60
Eminem,Beyoncé,hip-hop,Walk On Water (feat. Beyoncé),2017,61
Eminem,Alicia Keys,hip-hop,Like Home (feat. Alicia Keys),2017,56
Tyrese,Lil Jon,soul,Turn Ya Out (feat. Lil' Jon) - Main,2006,34
Devin The Dude,Freddie Gibbs,hip-hop,Sumthin U Should Know,2009,40
Devin The Dude,Slim Thug,hip-hop,I’m Back,2009,38
Devin The Dude,Slim Thug,hip-hop,Caddy Music,2010,44
Beyoncé,Slim Thug,pop,Check On It,1999,37
Beyoncé,Slim Thug,pop,Check On It (feat. Slim Thug),2005,45
Beyoncé,Sean Paul,pop,Baby Boy (feat. Beyoncé ),2002,61
Beyoncé,Sean Paul,pop,Baby Boy (feat. Sean Paul),2003,67
Beyoncé,Lil' Flip,dance,Naughty Girl (feat. Lil' Flip),2004,27
Beyoncé,Justin Timberlake,pop,Until The End Of Time (with Beyoncé),2006,60
Beyoncé,Lady Gaga,pop,Telephone,2009,70
Beyoncé,Alicia Keys,soul,Put It In a Love Song (feat. Beyoncé Knowles),2009,45
Beyoncé,J. Cole,pop,Party (feat. J. Cole),2011,49
Beyoncé,Kaskade,dance,Run the World (Girls) - Kaskade Club Remix,2011,39
Beyoncé,Nicki Minaj,pop,Feeling Myself,2014,69
Beyoncé,Nicki Minaj,pop,Flawless Remix (feat. Nicki Minaj),2014,68
Beyoncé,Drake,pop,Mine (feat. Drake),2014,60
Beyoncé,Frank Ocean,pop,Superpower (feat. Frank Ocean),2014,58
Beyoncé,Pharrell Williams,dance,Blow Remix (feat. Pharrell Williams),2014,47
Beyoncé,The Weeknd,pop,6 Inch (feat. The Weeknd),2016,66
Beyoncé,Kendrick Lamar,pop,Freedom (feat. Kendrick Lamar),2016,66
Webbie,Boosie Badazz,hip-hop,Do It Big,2003,29
Webbie,Boosie Badazz,hip-hop,Had a Dream,2003,25
Webbie,Boosie Badazz,hip-hop,Swerve,2005,41
Webbie,Boosie Badazz,hip-hop,U Ain't Bout What U Be Talkin Bout,2005,34
Webbie,Boosie Badazz,hip-hop,Bad Bitch,2005,34
Webbie,Boosie Badazz,hip-hop,I Got That,2005,35
Webbie,Boosie Badazz,hip-hop,Baby Mamma,2005,33
Webbie,Boosie Badazz,hip-hop,Full of Dat Shit,2005,35
Webbie,Boosie Badazz,hip-hop,Fucked Up,2005,31
Webbie,Boosie Badazz,hip-hop,Hustlin',2005,31
Webbie,Boosie Badazz,hip-hop,Gangsta Musik,2005,29
Webbie,Boosie Badazz,hip-hop,Goin' Thru Some Thangs,2005,29
Webbie,Boosie Badazz,hip-hop,Show Ya Tattoos,2005,27
Webbie,Boosie Badazz,hip-hop,Hope I Make It,2005,26
Webbie,Boosie Badazz,hip-hop,Back Up,2005,28
Webbie,Boosie Badazz,hip-hop,Dance Wit' You,2005,26
Webbie,Boosie Badazz,hip-hop,Smoking On Purple (feat. Webbie),2006,52
Webbie,Boosie Badazz,hip-hop,Exciting (feat. Webbie),2006,36
Webbie,Boosie Badazz,hip-hop,I Represent (feat. Webbie),2006,32
Webbie,Boosie Badazz,hip-hop,Watch My Shoes (feat. 3 Deep),2007,48
Webbie,Boosie Badazz,hip-hop,Wipe Me Down (feat. Foxx),2007,48
Webbie,Boosie Badazz,hip-hop,Do It Stick It (feat. 3 Deep),2007,39
Webbie,Boosie Badazz,hip-hop,Thug Me Like That (feat. Lil Boosie),2007,37
Webbie,Boosie Badazz,hip-hop,Swangin (feat. Lil Boosie and Webbie),2007,29
Webbie,Boosie Badazz,hip-hop,Betrayed (feat. Webbie),2010,46
Webbie,Boosie Badazz,hip-hop,Long Journey (feat. Webbie),2010,29
Webbie,Boosie Badazz,rap,Fuck the Police,2016,44
Webbie,Bun B,hip-hop,Give Me That,2005,39
Lito y Polaco,Nicky Jam,reggae,Loco (feat. Nicky Jam),2014,35
Lito y Polaco,Nicky Jam,reggae,Rosando Con Mi Piel (feat. Nicky Jam),2014,35
Lito y Polaco,Nicky Jam,reggae,Tu Me Guayastes (feat. Nicky Jam),2014,24
Lito y Polaco,Divino,reggae,Ojos De Diabla (feat. Divino),2014,30
Jennifer Lopez,Ja Rule,pop,I'm Real (feat. Ja Rule) - Murder Remix,2001,66
Jennifer Lopez,Ja Rule,pop,I'm Real - Murder Remix,2001,58
Jennifer Lopez,Ja Rule,rap,I'm Real,2012,45
Jennifer Lopez,Fabolous,rap,Get Right (feat. Fabolous),2005,34
Jennifer Lopez,Fabolous,rap,Get Right,2012,47
Jennifer Lopez,Pitbull,pop,On The Floor - Radio Edit,2011,77
Jennifer Lopez,Pitbull,pop,On The Floor,2011,60
Jennifer Lopez,Pitbull,pop,Dance Again,2012,69
Jennifer Lopez,Pitbull,pop,Live It Up,2013,59
Jennifer Lopez,Pitbull,rap,Booty,2014,52
Jennifer Lopez,Pitbull,dance,Sexy Body,2017,51
Jennifer Lopez,Wisin & Yandel,hip-hop,Follow The Leader,2012,59
Jennifer Lopez,Flo Rida,rap,Goin' In,2012,52
Jennifer Lopez,Iggy Azalea,pop,Booty,2014,66
Jennifer Lopez,French Montana,rap,I Luh Ya Papi,2014,48
Jennifer Lopez,Gente De Zona,dance,Ni Tú Ni Yo (feat. Gente de Zona),2017,59
Jennifer Lopez,Wisin,dance,"Amor, Amor, Amor (feat. Wisin)",2017,56
Enrique Iglesias,Kelis,dance,Not In Love - Radio Mix,2003,27
Enrique Iglesias,Ciara,dance,Takin' Back My Love,2008,34
Enrique Iglesias,Wisin & Yandel,dance,Lloro Por Ti - Remix,2008,46
Enrique Iglesias,Wisin & Yandel,hip-hop,Gracias A Ti - Remix,2009,41
Enrique Iglesias,Pitbull,pop,I Like It,2010,67
Enrique Iglesias,Pitbull,hip-hop,Come N Go (feat. Enrique Iglesias),2011,43
Enrique Iglesias,Pitbull,dance,I'm A Freak,2013,55
Enrique Iglesias,Pitbull,hip-hop,Messin' Around (with Enrique Iglesias),2016,56
Enrique Iglesias,Akon,dance,One Day At A Time,2010,36
Enrique Iglesias,Flo Rida,dance,There Goes My Baby,2014,45
Enrique Iglesias,Wisin,pop,DUELE EL CORAZON (feat. Wisin),2016,72
Enrique Iglesias,Nicky Jam,hip-hop,El Perdón,2017,75
Enrique Iglesias,Nicky Jam,reggae,El Perdón - Forgiveness,2017,52
Ruff Ryders,Jadakiss,pop,Kiss Of Death,1999,34
Ruff Ryders,Jadakiss,hip-hop,My Name Is Kiss,2000,29
Ruff Ryders,Eve,hip-hop,Do That S***,1999,23
Dave Matthews,Tim Reynolds,pop,"#41 - Live at Luther College, Decorah, IA - February 1996",1999,42
Dave Matthews,Tim Reynolds,pop,"One Sweet World - Live at Luther College, Decorah, IA - February 1996",1999,39
Dave Matthews,Tim Reynolds,pop,"Jimi Thing - Live at Luther College, Decorah, IA - February 1996",1999,38
Dave Matthews,Tim Reynolds,pop,"Say Goodbye - Live at Luther College, Decorah, IA - February 1996",1999,38
Dave Matthews,Tim Reynolds,pop,"Tripping Billies - Live at Luther College, Decorah, IA - February 1996",1999,37
Dave Matthews,Tim Reynolds,pop,"Satellite - Live at Luther College, Decorah, IA - February 1996",1999,36
Dave Matthews,Tim Reynolds,pop,"Crash Into Me - Live at Luther College, Decorah, IA - February 1996",1999,36
Dave Matthews,Tim Reynolds,pop,"Ants Marching - Live at Luther College, Decorah, IA - February 1996",1999,34
Dave Matthews,Tim Reynolds,pop,"Lover Lay Down - Live at Luther College, Decorah, IA - February 1996",1999,33
Dave Matthews,Tim Reynolds,pop,"Two Step - Live at Luther College, Decorah, IA - February 1996",1999,33
Dave Matthews,Tim Reynolds,pop,"Seek Up - Live at Luther College, Decorah, IA - February 1996",1999,33
Dave Matthews,Tim Reynolds,pop,"Typical Situation - Live at Luther College, Decorah, IA - February 1996",1999,32
Dave Matthews,Tim Reynolds,pop,"Warehouse - Live at Luther College, Decorah, IA - February 1996",1999,32
Dave Matthews,Tim Reynolds,pop,"What Would You Say - Live at Luther College, Decorah, IA - February 1996",1999,31
Dave Matthews,Tim Reynolds,pop,"Dancing Nancies - Live at Luther College, Decorah, IA - February 1996",1999,31
Dave Matthews,Tim Reynolds,pop,"Minarets - Live at Luther College, Decorah, IA - February 1996",1999,30
Dave Matthews,Tim Reynolds,pop,"Deed Is Done - Live at Luther College, Decorah, IA - February 1996",1999,30
Dave Matthews,Tim Reynolds,pop,"Christmas Song - Live at Luther College, Decorah, IA - February 1996",1999,30
Dave Matthews,Tim Reynolds,pop,"Granny - Live at Luther College, Decorah, IA - February 1996",1999,30
Dave Matthews,Tim Reynolds,pop,"The Maker - Live at Radio City Music Hall, New York, NY - April 2007",2007,41
Dave Matthews,Tim Reynolds,pop,"Stay or Leave - Live at Radio City Music Hall, New York, NY - April 2007",2007,40
Dave Matthews,Tim Reynolds,pop,"Bartender - Live at Radio City Music Hall, New York, NY - April 2007",2007,40
Dave Matthews,Tim Reynolds,pop,"Crush - Live at Radio City Music Hall, New York, NY - April 2007",2007,39
Dave Matthews,Tim Reynolds,rock,"Crash Into Me - Live at Radio City Music Hall, New York, NY - April 2007",2007,38
Dave Matthews,Kenny Chesney,country,I'm Alive (with Dave Matthews),2008,49
Dave Matthews,Kenny Chesney,country,Medley: The Joker / Three Little Birds (with Dave Matthews) - Live,2017,36
Trick Daddy,Trina,pop,Nann (feat. Trina),1999,41
Trick Daddy,Twista,hip-hop,Could It Be (feat. Twista),2000,26
Trick Daddy,Ying Yang Twins,pop,What's Happenin!,2003,50
Trick Daddy,Ying Yang Twins,hip-hop,Whats Happnin! (Feat. Trick Daddy),2009,38
Trick Daddy,Ludacris,hip-hop,Hopeless,2004,33
Trick Daddy,Pitbull,hip-hop,Melting Pot,2004,26
Trick Daddy,Young Buck,hip-hop,Straight Up (feat. Youngbuck),2006,31
Trick Daddy,Jeezy,hip-hop,This One's For You,2011,37
Trina,Jagged Edge,soul,I Got It (feat. Trina) - LP Verison,2001,22
Trina,Ludacris,pop,B R Right (feat. Ludacris),2002,43
Trina,Rick Ross,hip-hop,Told Y'All (feat. Rick Ross),2002,29
Trina,Rick Ross,hip-hop,Face,2009,29
Trina,Kelly Rowland,pop,Here We Go (feat. Kelly Rowland),2005,55
Trina,Keyshia Cole,hip-hop,I Got A Thang For You,2008,41
Trina,Run The Jewels,hip-hop,Panther Like a Panther (Miracle Mix) (feat. Trina),2016,45
Beanie Sigel,Eve,pop,Remember Them Days,1999,33
Beanie Sigel,Eve,hip-hop,"Philly, Philly",1999,27
Beanie Sigel,Freeway,pop,Roc The Mic,2002,42
Beanie Sigel,Freeway,hip-hop,Life,2003,25
Beanie Sigel,Meek Mill,hip-hop,Dreamchasers,2011,32
Slim Thug,Pharrell Williams,hip-hop,I Ain't Heard Of That,2004,37
Slim Thug,Clipse,hip-hop,Wamp Wamp (What It Do) (feat. Slim Thug),2006,36
Slim Thug,Yelawolf,hip-hop,I Run,2009,36
Slim Thug,Paul Wall,hip-hop,Top Drop,2009,33
Slim Thug,Z-Ro,hip-hop,Gangsta,2010,39
Slim Thug,Z-Ro,hip-hop,Summertime,2012,41
Slim Thug,Z-Ro,hip-hop,Summertime,2012,35
Project Pat,Juicy J,hip-hop,Sucks on Dick (feat. Juicy J),1999,31
Project Pat,Juicy J,hip-hop,Twerk (feat. Project Pat),2009,44
Project Pat,Juicy J,hip-hop,No Heart No Love (feat. Project Pat),2013,39
Project Pat,Lil Wyte,country,Feelin' Real Pimpish (feat. Project Pat),2007,20
Britney Spears,Ying Yang Twins,pop,(I Got That) Boom Boom (feat. Ying Yang Twins),2003,56
Britney Spears,Kaskade,rap,Gimme More - Kaskade Remix,2007,36
Britney Spears,Rihanna,pop,S&M Remix,2011,59
Britney Spears,Miley Cyrus,pop,SMS (Bangerz) (feat. Britney Spears),2013,55
Britney Spears,T.I.,dance,Tik Tik Boom (feat. T.I.),2013,41
Britney Spears,Iggy Azalea,pop,Pretty Girls,2015,63
Britney Spears,G-Eazy,pop,Make Me... (feat. G-Eazy),2016,60
Eve,Damian Marley,reggae,Where Is the Love?,2001,35
Eve,Alicia Keys,pop,Gangsta Lovin',2002,61
Eve,Alicia Keys,dance,Gangsta Lovin' - Album Version (Edited),2002,22
Eve,Kelly Rowland,pop,Like This (feat. Eve),2002,55
Eve,Keyshia Cole,soul,Never,2005,42
Eve,Amerie,soul,1 Thing (feat. Eve),2005,41
Eve,Sean Paul,hip-hop,Give It To You,2007,32
Jadakiss,Mýa,pop,Best Of Me (Featuring Jadakiss),2000,43
Jadakiss,Bubba Sparxxx,hip-hop,They Ain't Ready,2001,35
Jadakiss,Styles P,hip-hop,I'm A Ruff Ryder,2002,35
Jadakiss,Styles P,hip-hop,Styles,2002,26
Jadakiss,Styles P,hip-hop,Shoot Outs,2004,32
Jadakiss,Anthony Hamilton,pop,Why,2004,53
Jadakiss,Pharrell Williams,hip-hop,Hot Sauce To Go,2004,27
Jadakiss,Keyshia Cole,soul,Guess What,2005,35
Jadakiss,Jaheim,soul,Everytime I Think About Her (feat. Jadakiss),2006,31
Jadakiss,Jaheim,soul,Ain't Leavin Without You (feat. Jadakiss) - Remix,2010,33
Jadakiss,Ne-Yo,hip-hop,By My Side,2009,31
Jadakiss,ScHoolboy Q,hip-hop,Groovy Tony / Eddie Kane,2016,49
Jadakiss,Fabolous,dance,Soul Food,2017,46
Jadakiss,Fabolous,dance,F vs J Intro,2017,44
Raphael Saadiq,Kelis,soul,Glow (feat. Raphael Saadiq),2003,33
Raphael Saadiq,Kelis,soul,Attention (feat. Raphael Saadiq),2003,24
Raphael Saadiq,Joss Stone,soul,Just One Kiss (feat. Joss Stone),2008,32
Raphael Saadiq,Bobby V.,hip-hop,Just Me & You,2009,28
Raphael Saadiq,Rick Ross,hip-hop,All The Money In The World,2010,41
Raphael Saadiq,Rick Ross,hip-hop,Apple of My Eye (feat. Raphael Saadiq),2017,52
Raphael Saadiq,Kid Cudi,hip-hop,Balmain Jeans,2014,44
Mos Def,Macy Gray,soul,I've Committed Murder (feat. Mos Def) - Gang Starr Remix - Main Street mix,1999,21
Mos Def,Macy Gray,soul,I've Committed Murder,2002,38
Mos Def,Talib Kweli,hip-hop,Know That,1999,42
Mos Def,Talib Kweli,hip-hop,Joy,2002,34
Jill Scott,Lupe Fiasco,pop,Daydreamin' (feat. Jill Scott),2006,60
Jill Scott,Kem,soul,Golden Days,2010,29
Jill Scott,Anthony Hamilton,pop,So In Love - feat. Anthony Hamilton,2011,54
Jill Scott,Paul Wall,soul,So Gone [What My Mind Says] - feat. Paul Wall,2011,44
Jill Scott,Jeezy,hip-hop,Trapped,2011,34
Jill Scott,Robert Glasper,soul,Calls,2013,42
Jill Scott,BJ The Chicago Kid,soul,Beautiful Love (feat. BJ The Chicago Kid),2015,34
Kelis,Pusha T,soul,Popular Thug (feat. Pusha T),2001,22
Kelis,Calvin Harris,dance,Bounce (feat. Kelis) - Radio Edit,2011,44
Ja Rule,Jagged Edge,soul,Girl Is Mine (feat. Ja Rule),2000,31
Ja Rule,Ashanti,pop,Always On Time,2001,75
Ja Rule,Ashanti,pop,Always On Time - Album Version (Edited),2001,36
Ja Rule,Ashanti,pop,Mesmerize,2002,66
Ja Rule,Ashanti,hip-hop,Mesmerize - Album Version (Edited),2002,32
Ja Rule,Ashanti,pop,Wonderful Remix,2004,42
Ja Rule,Ashanti,hip-hop,Helpless (feat. Ja Rule),2016,50
Ja Rule,Lloyd,pop,Caught Up,2004,54
Ja Rule,Lloyd,hip-hop,Where I'm From,2004,36
Ja Rule,Wisin & Yandel,hip-hop,Rakata - Remix,2005,38
Macy Gray,Anthony Hamilton,soul,Love and War (feat. Macy Gray),2005,23
Macy Gray,Fergie,soul,Glad You're Here,2007,26
Macy Gray,Ariana Grande,pop,Leave Me Lonely,2016,60
Slum Village,Dwele,soul,Tainted,2002,48
Slum Village,Dwele,soul,Count The Ways,2004,39
Slum Village,Dwele,soul,Closer,2004,34
Slum Village,Dwele,soul,Keep On,2005,23
Slum Village,Dwele,soul,Brandi,2008,29
Toumani Diabaté,Ballaké Sissoko,blues,Bi Lambam,1999,38
Toumani Diabaté,Ballaké Sissoko,blues,Salaman,1999,38
Toumani Diabaté,Ballaké Sissoko,blues,Bafoulabe,1999,37
Toumani Diabaté,Ballaké Sissoko,blues,Cheiknah Demba,1999,34
Toumani Diabaté,Ballaké Sissoko,blues,Kita Kaira,1999,29
Toumani Diabaté,Ballaké Sissoko,blues,Kadiatou,1999,26
Toumani Diabaté,Ballaké Sissoko,blues,Yamfa,1999,27
Toumani Diabaté,Ballaké Sissoko,blues,Kora Bali,1999,26
Toumani Diabaté,Sidiki Diabaté,blues,Rachid Ouiguini,2014,45
Toumani Diabaté,Sidiki Diabaté,blues,Lampedusa,2014,42
Toumani Diabaté,Sidiki Diabaté,blues,Claudia & Salma,2014,38
Toumani Diabaté,Sidiki Diabaté,blues,Bansang,2014,38
Toumani Diabaté,Sidiki Diabaté,blues,Hamadoun Toure,2014,32
Toumani Diabaté,Sidiki Diabaté,blues,A. C. I. 2000 Diaby,2014,31
Toumani Diabaté,Sidiki Diabaté,blues,Dr. Cheikh Modibo Diarra,2014,28
Toumani Diabaté,Sidiki Diabaté,blues,Bagadaji Sirifoula,2014,25
Toumani Diabaté,Sidiki Diabaté,blues,Tijaniya,2014,25
Toumani Diabaté,Sidiki Diabaté,blues,Toguna Industries,2014,25
MF DOOM,MF Grimm,hip-hop,"Tick, Tick...",1999,46
MF DOOM,MF Grimm,hip-hop,"I Hear Voices Pt. 2 - 12"" Version",1999,36
MF DOOM,MF Grimm,hip-hop,Dedicated,2000,27
MF DOOM,MF Grimm,hip-hop,The Original,2000,26
MF DOOM,MF Grimm,hip-hop,Break 'Em Off,2000,26
MF DOOM,MF Grimm,hip-hop,Doomsday - Remix,2000,25
MF DOOM,MF Grimm,hip-hop,Impostas,2000,24
MF DOOM,MF Grimm,hip-hop,The Original - Remix,2000,23
MF DOOM,MF Grimm,hip-hop,The Original - Remix) (Instrumental,2000,22
MF DOOM,MF Grimm,hip-hop,Dedicated - Instrumental,2000,22
MF DOOM,MF Grimm,hip-hop,Impostas - Instrumental,2000,22
MF DOOM,MF Grimm,hip-hop,The Original - Instrumental,2000,22
MF DOOM,MF Grimm,hip-hop,No Snakes Alive - Instrumental,2000,22
MF DOOM,MF Grimm,hip-hop,Doomsday,2003,53
MF DOOM,MF Grimm,hip-hop,Beef Rap,2003,28
MF DOOM,MF Grimm,hip-hop,Chicken Little,2003,27
MF DOOM,MF Grimm,hip-hop,Teach the Babies - Muneshine Remix,2003,27
MF DOOM,MF Grimm,hip-hop,What a Niggy Know? - Remix,2003,28
MF DOOM,MF Grimm,hip-hop,Mic Line,2003,27
MF DOOM,MF Grimm,hip-hop,World War III,2003,27
MF DOOM,MF Grimm,hip-hop,Dragons Blood Resin + Ginger = War Paint,2005,33
MF DOOM,MF Grimm,hip-hop,Calamus + Star Anise = Superhero,2005,33
MF DOOM,MF Grimm,hip-hop,Benzoin Gum + Asafoetida = 10 Years Later,2005,32
MF DOOM,MF Grimm,hip-hop,Dragons Blood + Cayenne = 1000 Degrees,2005,32
MF DOOM,MF Grimm,hip-hop,Kava Kava Root + Poppy Seeds = Stress Box,2005,31
MF DOOM,MF Grimm,hip-hop,Styrax Gum + Nutmeg = Tick Tick Pt. 2,2005,31
MF DOOM,MF Grimm,hip-hop,Red #40 + Wasabi = Bottle Rocket,2005,31
MF DOOM,MF Grimm,hip-hop,Arabic Gum + Ajowan = No Snakes Alive Pt. 3,2005,32
MF DOOM,MF Grimm,hip-hop,Intro - Fat Man Scoop,2005,31
MF DOOM,MF Grimm,hip-hop,Bergamot + Sumac = Rain Blood Pt. 2,2005,31
MF DOOM,MF Grimm,hip-hop,Mugwort + Cinnamon = Shifting Lanes Ft. Kurious,2005,29
MF DOOM,Madlib,hip-hop,ABSOLUTELY,2009,48
Quasimoto,Madlib,hip-hop,Hittin' Hooks,1999,27
Quasimoto,Madlib,hip-hop,Greenery,2005,34
Quasimoto,Madlib,hip-hop,Bullyshit,2005,30
Quasimoto,Madlib,hip-hop,1994,2005,30
Quasimoto,Madlib,hip-hop,Catchin' The Vibe,2013,55
Quasimoto,Madlib,hip-hop,Seasons Change,2013,49
Quasimoto,Madlib,hip-hop,Planned Attack,2013,50
Quasimoto,Madlib,hip-hop,Broad Factor,2013,43
Quasimoto,Madlib,hip-hop,The Front,2013,39
Quasimoto,Madlib,hip-hop,Astronaut,2013,40
Quasimoto,Madlib,hip-hop,Sparkdala,2013,39
Quasimoto,Madlib,hip-hop,Am I Confused?,2013,39
Quasimoto,Madlib,hip-hop,Brothers Can't See Me,2013,38
Quasimoto,Madlib,hip-hop,Youngblood,2013,38
Talib Kweli,Dead Prez,hip-hop,Sharp Shooters,2002,29
Talib Kweli,Norah Jones,hip-hop,Soon the New Day (feat. Norah Jones),2007,40
Juicy J,Wiz Khalifa,hip-hop,Errday,2011,42
Juicy J,Wiz Khalifa,hip-hop,Stoner's Night 2 (feat. Wiz Khalifa),2011,36
Juicy J,Wiz Khalifa,hip-hop,MIA,2012,38
Juicy J,Wiz Khalifa,hip-hop,Stu,2012,35
Juicy J,Wiz Khalifa,hip-hop,Ridin Round,2012,34
Juicy J,Wiz Khalifa,pop,Smoke A Nigga (feat. Wiz Khalifa),2013,62
Juicy J,Wiz Khalifa,hip-hop,One Thousand (feat. Wiz Khalifa),2013,36
Juicy J,The Weeknd,pop,Same Old Song,2012,56
Juicy J,The Weeknd,pop,One of Those Nights (feat. The Weeknd),2013,57
Juicy J,Mac Miller,hip-hop,Lucky Ass Bitch,2012,50
Juicy J,Future,hip-hop,I'm Trippin (feat. Juicy J),2012,34
Juicy J,Future,hip-hop,I'm Trippin,2012,31
Juicy J,Katy Perry,pop,Dark Horse,2013,78
Juicy J,Kevin Gates,hip-hop,Thinking with My Dick (feat. Juicy J),2013,50
Juicy J,A$AP Rocky,hip-hop,Scholarship (feat. A$AP Rocky),2013,48
Juicy J,A$AP Rocky,hip-hop,Multiply (feat. Juicy J),2014,59
Juicy J,Yelawolf,hip-hop,Gun Plus A Mask (feat. Yelawolf),2013,43
Juicy J,Justin Timberlake,hip-hop,The Woods (feat. Justin Timberlake),2013,36
Juicy J,Ne-Yo,pop,She Knows,2015,62
Juicy J,T-Pain,hip-hop,Make That Sh*t Work (feat. Juicy J),2015,44
Juicy J,Travis Scott,rap,Wasted (feat. Juicy J),2015,57
Juicy J,Robin Thicke,soul,One Shot,2016,43
Juicy J,blackbear,rap,juicy sweatsuits (feat. Juicy J),2017,53
50 Cent,G-Unit,hip-hop,Bad News (feat. G-Unit),2002,32
50 Cent,G-Unit,hip-hop,Follow Me Gangster - Cradle 2 The Grave Sdtk Version,2003,37
50 Cent,Young Buck,pop,Blood Hound,2003,45
50 Cent,Young Buck,pop,I'll Whip Ya Head Boy,2005,59
50 Cent,The Game,pop,How We Do,2004,40
50 Cent,The Game,hip-hop,Hate It Or Love It,2004,35
50 Cent,The Game,pop,Westside Story,2005,63
50 Cent,Ciara,pop,Can't Leave 'Em Alone (feat. 50 Cent),2006,62
50 Cent,Lloyd Banks,pop,Hands Up,2006,58
50 Cent,Justin Timberlake,dance,Sexy Ladies (feat. 50 Cent) - Remix,2006,37
50 Cent,Justin Timberlake,hip-hop,Ayo Technology,2007,35
50 Cent,Akon,pop,I'll Still Kill,2007,52
50 Cent,Robin Thicke,hip-hop,Follow My Lead,2007,36
50 Cent,Freeway,hip-hop,Take It To The Top,2007,40
50 Cent,Ne-Yo,pop,Baby By Me,2009,60
50 Cent,Wisin & Yandel,hip-hop,Mujeres In The Club,2009,53
50 Cent,Jeremih,pop,Down On Me,2010,73
50 Cent,Kendrick Lamar,hip-hop,We Up,2013,50
50 Cent,Trey Songz,hip-hop,Smoke,2014,45
50 Cent,Yo Gotti,hip-hop,Don't Worry 'Bout It,2014,43
50 Cent,Chris Brown,hip-hop,I'm The Man - Remix,2016,59
50 Cent,Chris Brown,hip-hop,No Romeo No Juliet,2016,59
Madlib,Freddie Gibbs,hip-hop,Thuggin’,2014,59
Madlib,Freddie Gibbs,hip-hop,Harold’s,2014,51
Madlib,Freddie Gibbs,hip-hop,Scarface,2014,48
Madlib,Freddie Gibbs,hip-hop,Shitsville,2014,48
Madlib,Freddie Gibbs,hip-hop,Uno,2014,47
Madlib,Freddie Gibbs,hip-hop,Real,2014,47
Madlib,Freddie Gibbs,hip-hop,Knicks,2014,45
Madlib,Freddie Gibbs,hip-hop,Supplier,2014,43
Kenny Chesney,P!nk,country,Setting the World On Fire (with P!nk),2017,63
Kenny Chesney,Taylor Swift,country,Big Star (with Taylor Swift) - Live,2017,44
Kenny Chesney,Zac Brown Band,country,Everybody Wants to Go to Heaven (with Zac Brown Band) - Live,2017,40
Don Carlos,Slightly Stoopid,reggae,Wiseman - Live,2011,32
Don Carlos,Slightly Stoopid,reggae,Lazer Beam - Live,2011,28
Don Carlos,Slightly Stoopid,reggae,Brethren Party - Live Remix,2011,28
Don Carlos,Slightly Stoopid,reggae,Hog and Goat - Live,2011,27
